URL,U ID,Domain,Department,Name,Description,Type,Visits,Creation Date,Refresh rate,Last Update Date (data),Last Updated,Category,Keywords,Downloads,Owner,Owner UID,Contact Email,License,Data Provided By,Source Link,Routing & Approval,api_endpoint,System,Does this data have a Location column? (Yes or No),What geographic unit is the data collected?,geometryType,hasAttachments
https://data.lacity.org/d/tabw-qu8n,tabw-qu8n,data.lacity.org,,El Pueblo - Performance Metrics,This dataset contains metrics that measure the operational performance of the El Pueblo. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,08/26/2014 05:47:00 PM +0000,,09/16/2014 08:06:00 PM +0000,,,el pueblo,0,Miguel Sangalang,tyhz-nfmm,,,El Pueblo,,Not in Queue,https://data.lacity.org/resource/tabw-qu8n.json,,,,,
https://data.lacity.org/d/5qun-w889,5qun-w889,data.lacity.org,,Finance - Performance Metrics,This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,07/30/2014 01:08:00 AM +0000,,09/17/2014 03:53:00 PM +0000,,A Well Run City,"finance,performance,metrics",1,Office of Finance OpenData,c255-4shb,,,Office of Finance,,Not in Queue,https://data.lacity.org/resource/5qun-w889.json,,,,,
https://data.lacity.org/d/pvwq-63mg,pvwq-63mg,data.lacity.org,,LADWP Water Supply in Acre Feet,Sources of LADWP Water Supply in Acre Feet. MWD - Metropolitan Water District,dataset,1,05/24/2014 12:09:00 AM +0000,,05/24/2014 12:12:00 AM +0000,,A Livable and Sustainable City,water supply,0,LA DWP OpenData,hb8e-gdsp,,,LADWP,,Not in Queue,https://data.lacity.org/resource/pvwq-63mg.json,,,,,
https://data.lacity.org/d/72xz-8i5q,72xz-8i5q,data.lacity.org,,Home Page - Featured Datasets,,dataset,1,04/01/2014 11:47:00 PM +0000,,05/29/2014 01:41:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/72xz-8i5q.json,,,,,
https://data.lacity.org/d/n4ir-y4sa,n4ir-y4sa,data.lacity.org,,Category Page Box Content,,dataset,1,04/03/2014 04:01:00 PM +0000,,05/30/2014 10:27:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/n4ir-y4sa.json,,,,,
https://data.lacity.org/d/69xy-f48f,69xy-f48f,data.lacity.org,,Water And Electric Res 2005-2013 By Zip-2,,dataset,1,05/30/2014 09:28:00 PM +0000,,05/30/2014 09:28:00 PM +0000,,,,0,Steve Baule,7q7s-tyf3,,,,,Not in Queue,https://data.lacity.org/resource/69xy-f48f.json,,,,,
https://data.lacity.org/d/rzrn-ufkw,rzrn-ufkw,data.lacity.org,,El Pueblo - Performance Metrics,This dataset contains metrics that measure the operational performance of the El Pueblo. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,08/26/2014 05:47:00 PM +0000,,08/26/2014 05:47:00 PM +0000,,,el pueblo,0,Miguel Sangalang,tyhz-nfmm,,,El Pueblo,,Not in Queue,https://data.lacity.org/resource/rzrn-ufkw.json,,,,,
https://data.lacity.org/d/6grh-nuci,6grh-nuci,data.lacity.org,,Home Page - Featured Datasets,,dataset,1,04/01/2014 11:47:00 PM +0000,,05/31/2014 02:22:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/6grh-nuci.json,,,,,
https://data.lacity.org/d/pyin-7f4q,pyin-7f4q,data.lacity.org,,Category Page Box Content,,dataset,1,04/03/2014 04:01:00 PM +0000,,05/30/2014 10:42:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/pyin-7f4q.json,,,,,
https://data.lacity.org/d/hge4-h8eq,hge4-h8eq,data.lacity.org,,Port of Los Angeles - Client Tracking System (Expired Insurance),Port of Los Angeles - Client Tracking System (Expired Insurance) - Contracts with Expired Insurance,dataset,1,06/03/2014 09:21:00 PM +0000,,10/09/2014 08:36:00 PM +0000,,A Well Run City,risk management,0,Port of Los Angeles,2ib6-ssvz,opendata@portla.org,,Port of Los Angeles,,Not in Queue,https://data.lacity.org/resource/hge4-h8eq.json,,,,,
https://data.lacity.org/d/j8pd-erue,j8pd-erue,data.lacity.org,,Building and Safety Code Enforcement Case (Closed),"The Department of Building and Safety is tasked with the enforcement of the City's building, electrical, mechanical and zoning regulations, which are elements of the Los Angeles Municipal Code. A Code Enforcement Case may originate from a customer service request to investigate a possible Code violation, from a planned and authorized inspection of a neighborhood for the purpose of reducing blight, or from a proactive inspection of a site due to an observed hazardous condition.  A case is closed (indicated by a ""C"" status) when the site satisfies the requirements for Code compliance, or when no Code violation is found.  A case remains open (indicated by an ""O"" status) until the site satisfies the requirements for Code compliance.",dataset,1,06/06/2014 07:00:00 PM +0000,,07/20/2014 09:37:00 PM +0000,,A Safe City,"ladbs,department of building and safety,building and safety,building,safety,construction services,construction,code enforcement,case number,case,violation,citation,billboard,sign,aim,cnap,pace,veip",0,Building and Safety OpenData,tdwf-cih6,,,,,Not in Queue,https://data.lacity.org/resource/j8pd-erue.json,,,,,
https://data.lacity.org/d/vem4-c4xu,vem4-c4xu,data.lacity.org,,Bureau Of Sanitation (BOS) - Performance Metrics,This dataset contains metrics that measure the operational performance of the Bureau of Sanitation. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,07/31/2014 05:13:00 PM +0000,,07/31/2014 05:13:00 PM +0000,,A Livable and Sustainable City,"bureau of sanitation,bos,performance,metrics",0,Mayor's Office OpenData,tgn6-4379,,,Bureau of Sanitation,,Not in Queue,https://data.lacity.org/resource/vem4-c4xu.json,,,,,
https://data.lacity.org/d/uvsu-4k85,uvsu-4k85,data.lacity.org,,BSS - Pavement Preservation YTD 2014,Progress towards achieving 240 centerline miles in 2014,dataset,1,05/30/2014 09:54:00 PM +0000,,05/31/2014 12:58:00 AM +0000,,,,0,Public Works: Street Services OpenData,df4s-jhab,,,,,Not in Queue,https://data.lacity.org/resource/uvsu-4k85.json,,,,,
https://data.lacity.org/d/8he7-au6f,8he7-au6f,data.lacity.org,,Category Page Data,,dataset,1,04/01/2014 10:12:00 PM +0000,,05/28/2014 05:02:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/8he7-au6f.json,,,,,
https://data.lacity.org/d/w3em-rd7q,w3em-rd7q,data.lacity.org,,Building and Safety Inspections,"All permitted construction work are subject to inspection by authorized Building and Safety inspectors. The permit applicant notifies Building and Safety when the work is ready for inspection. Common items inspected include foundation excavations, concrete work, wood framing, ventilation equipment, plumbing, electrical, and so forth. Upon completion, there will be a final inspection and approval of the completed project.",dataset,1,04/21/2014 05:28:00 PM +0000,,07/20/2014 01:47:00 PM +0000,,A Safe City,"ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,inspection,permit status,inspection type,inspection result,cofo",1,Building and Safety OpenData,tdwf-cih6,jing.reyes@lacity.org,,LADBS,,Not in Queue,https://data.lacity.org/resource/w3em-rd7q.json,,,,,
https://data.lacity.org/d/4knn-zv4p,4knn-zv4p,data.lacity.org,,Category Page Box Content,,dataset,1,04/03/2014 04:01:00 PM +0000,,05/31/2014 02:03:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/4knn-zv4p.json,,,,,
https://data.lacity.org/d/qdyy-urkk,qdyy-urkk,data.lacity.org,,Test Upload,,dataset,1,05/21/2014 11:32:00 PM +0000,,05/21/2014 11:40:00 PM +0000,,,,0,Bob Yan,6tb2-8ded,,,,,Not in Queue,https://data.lacity.org/resource/qdyy-urkk.json,,,,,
https://data.lacity.org/d/9vb5-8zza,9vb5-8zza,data.lacity.org,,LAPD - Annual High Level Metrics - GOVSTAT,Contains rolled up annual,dataset,1,05/29/2014 04:25:00 AM +0000,,05/29/2014 04:25:00 AM +0000,,A Safe City,"lapd,police,crime,response,response time",1,Mayor's Office OpenData,tgn6-4379,,Public Domain,LAPD,,Not in Queue,https://data.lacity.org/resource/9vb5-8zza.json,,,,,
https://data.lacity.org/d/d33r-q3vs,d33r-q3vs,data.lacity.org,,Department of Recreation and Parks' Facility and Park Information,"The Department of Recreation and Parks' Facility and Park Information dataset provide information such as facilities and parks' addresses, contact phone numbers, websites, and mapping info by categories: beaches, camps, dog parks, equestrian centers, gardens, golf courses, lakes, museums, public computer centers, recreation centers, rental facilities, senior centers, skate parks, swimming pools, tennis courts, and theatres; and amenities: baseball/softball fields, basketball courts, hiking trails, outdoor fitness equipment, swimming pools with diving boards and universally accessible playgrounds.",dataset,1,12/03/2013 05:19:00 PM +0000,,05/22/2014 05:20:00 PM +0000,,A Livable and Sustainable City,"department of recreation and parks,facility,park,beaches,camps,dog parks,equestrian centers,gardens,golf courses,lakes,museums,public computer centers,recreation centers,rental facilities,senior centers,skate parks,swimming pools,tennis courts,theatre,baseball/softball fields,basketball courts,hiking trails,outdoor fitness equipment,universally accessible playgrounds",1,Recreation and Parks OpenData,8dpa-rsea,,Open Database License,Department of Recreation and Parks,,Not in Queue,https://data.lacity.org/resource/d33r-q3vs.json,,,,,
https://data.lacity.org/d/h3w3-gc6p,h3w3-gc6p,data.lacity.org,,SMD - Street Cleaning Routes by Council District,"Street sweeping routes serviced in the City of Los Angeles by the Bureau of Street Services. Each route code is accompanied by which Council District and Maintenance Area they are in, the exact street boundaries of a route, and the time range during which the route will be swept.",dataset,1,05/08/2014 05:28:00 PM +0000,,05/22/2014 06:25:00 PM +0000,,,"street,services,sweeping,routes,route,cd,council,district,maintenance,area,boundary,boundaries",0,CJ,awhe-qmys,,,Bureau of Street Services,,Not in Queue,https://data.lacity.org/resource/h3w3-gc6p.json,,,,,
https://data.lacity.org/d/qpp6-vy3p,qpp6-vy3p,data.lacity.org,,SPD - Location of Current FY Bus Pads Installed,,dataset,1,05/22/2014 06:49:00 PM +0000,,05/22/2014 06:49:00 PM +0000,,,,0,CJ,awhe-qmys,,,,,Not in Queue,https://data.lacity.org/resource/qpp6-vy3p.json,,,,,
https://data.lacity.org/d/6e74-ac8a,6e74-ac8a,data.lacity.org,,LADWP Power Outages,Annual recorded number of Power Outages at LADWP,dataset,1,05/15/2014 01:36:00 AM +0000,,05/19/2014 06:26:00 PM +0000,,A Livable and Sustainable City,outages,0,LA DWP OpenData,hb8e-gdsp,,,LADWP,,Not in Queue,https://data.lacity.org/resource/6e74-ac8a.json,,,,,
https://data.lacity.org/d/n3a9-jgm8,n3a9-jgm8,data.lacity.org,,Quick Facts,,dataset,1,02/26/2015 02:09:00 PM +0000,,03/20/2015 09:56:00 AM +0000,,,,0,Lilian Coral,cyxz-kxfb,,,,,Not in Queue,https://data.lacity.org/resource/n3a9-jgm8.json,,,,,
https://data.lacity.org/d/9ffk-j28s,9ffk-j28s,data.lacity.org,,SPD - Location of FY 13-14 Bus Pads Installed,Locations for bus pads and bus landings installed during the fiscal year 13-14,dataset,1,05/22/2014 06:49:00 PM +0000,,05/22/2014 06:53:00 PM +0000,,,"bus,pad,pads,landing,landings,street,services,bss",0,CJ,awhe-qmys,,,,,Not in Queue,https://data.lacity.org/resource/9ffk-j28s.json,,,,,
https://data.lacity.org/d/swz4-czpe,swz4-czpe,data.lacity.org,,Port Of Los Angeles - Adopted Budget  Last 5 Years-2,,dataset,1,05/22/2014 05:32:00 PM +0000,,05/22/2014 05:48:00 PM +0000,,,,0,Jessica Carsten,xy7d-fki2,,,,,Not in Queue,https://data.lacity.org/resource/swz4-czpe.json,,,,,
https://data.lacity.org/d/dhv9-fbuv,dhv9-fbuv,data.lacity.org,,Home Page - Quick Links,,dataset,1,04/01/2014 09:23:00 PM +0000,,05/28/2014 04:57:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/dhv9-fbuv.json,,,,,
https://data.lacity.org/d/s46p-uerf,s46p-uerf,data.lacity.org,,Category Page Data,,dataset,1,04/01/2014 10:12:00 PM +0000,,05/28/2014 04:56:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/s46p-uerf.json,,,,,
https://data.lacity.org/d/rwmj-znup,rwmj-znup,data.lacity.org,,LADOT Traffic Counts Summary,"LADOT automated and manual traffic count summary data for intersections throughout Los Angeles. Manual counts (""MAN"" under the ""Type"" column) are generally 6-hr counts which have been expanded  using a conversion factor.",dataset,1,05/29/2014 10:39:00 PM +0000,,05/29/2014 10:39:00 PM +0000,,A Livable and Sustainable City,"traffic counts,automated counts,manual counts,transportation,streets",1,LA DOT OpenData,8b8n-vh2w,,,,,Not in Queue,https://data.lacity.org/resource/rwmj-znup.json,,,,,
https://data.lacity.org/d/6g7f-hqch,6g7f-hqch,data.lacity.org,,Personnel - Performance Metrics,This dataset contains metrics that measure the operational performance of the Personnel Department. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,08/04/2014 07:58:00 PM +0000,,08/21/2014 08:53:00 PM +0000,,A Well Run City,"personnel,performance,metrics",1,Mayor's Office OpenData,tgn6-4379,,,Personnel,,Not in Queue,https://data.lacity.org/resource/6g7f-hqch.json,,,,,
https://data.lacity.org/d/tjbf-mujw,tjbf-mujw,data.lacity.org,,Bureau of Sanitation:  Abandoned Waste Collected Activity,Abandoned waste collected is reported monthly by fiscal year,dataset,1,08/07/2014 03:32:00 PM +0000,,09/12/2014 03:54:00 PM +0000,,A Livable and Sustainable City,"bureau of sanitation,refuse,trash,abandoned waste,illegal dumping",0,Public Works: Sanitation OpenData,jwvk-b9mh,,,Bureau of Sanitation,,Not in Queue,https://data.lacity.org/resource/tjbf-mujw.json,,,,,
https://data.lacity.org/d/37ih-9irh,37ih-9irh,data.lacity.org,,Personnel - Performance Metrics,This dataset contains metrics that measure the operational performance of the Personnel Department. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,1,08/04/2014 07:58:00 PM +0000,,08/21/2014 08:54:00 PM +0000,,A Well Run City,"personnel,performance,metrics",0,Mayor's Office OpenData,tgn6-4379,,,Personnel,,Not in Queue,https://data.lacity.org/resource/37ih-9irh.json,,,,,
https://data.lacity.org/d/3p2d-ub5f,3p2d-ub5f,data.lacity.org,,SMD - Street Cleaning Routes by Council District,"Street sweeping routes serviced in the City of Los Angeles by the Bureau of Street Services. Each route code is accompanied by which Council District and Maintenance Area they are in, the exact street boundaries of a route, and the time range during which the route will be swept.",dataset,1,05/08/2014 05:28:00 PM +0000,,05/22/2014 04:52:00 PM +0000,,,"street,services,sweeping,routes,route,cd,council,district,maintenance,area,boundary,boundaries",0,CJ,awhe-qmys,,,Bureau of Street Services,,Not in Queue,https://data.lacity.org/resource/3p2d-ub5f.json,,,,,
https://data.lacity.org/d/jv4u-92i2,jv4u-92i2,data.lacity.org,,Port Of Los Angeles - Adopted Budget  Last 5 Years-2,,dataset,1,05/22/2014 05:32:00 PM +0000,,05/22/2014 05:32:00 PM +0000,,,,0,Jessica Carsten,xy7d-fki2,,,,,Not in Queue,https://data.lacity.org/resource/jv4u-92i2.json,,,,,
https://data.lacity.org/d/ychx-zwte,ychx-zwte,data.lacity.org,,Port Of Los Angeles - Adopted Budget  Last 5 Years-2,,dataset,1,05/22/2014 05:32:00 PM +0000,,05/22/2014 05:46:00 PM +0000,,,,0,Jessica Carsten,xy7d-fki2,,,,,Not in Queue,https://data.lacity.org/resource/ychx-zwte.json,,,,,
https://data.lacity.org/d/rnmn-sc28,rnmn-sc28,data.lacity.org,,Category Page Data,,dataset,1,04/01/2014 10:12:00 PM +0000,,05/28/2014 04:23:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/rnmn-sc28.json,,,,,
https://data.lacity.org/d/tdzn-ytk5,tdzn-ytk5,data.lacity.org,,Category Page Box Content,,dataset,1,04/03/2014 04:01:00 PM +0000,,05/30/2014 12:59:00 AM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/tdzn-ytk5.json,,,,,
https://data.lacity.org/d/fjdt-96mp,fjdt-96mp,data.lacity.org,,Category Page Box Content,,dataset,1,04/03/2014 04:01:00 PM +0000,,05/28/2014 04:40:00 PM +0000,,,,0,Dylan Bussone,vcvp-yass,,,,,Not in Queue,https://data.lacity.org/resource/fjdt-96mp.json,,,,,
https://data.lacity.org/d/y9um-c9qj,y9um-c9qj,data.lacity.org,,Housing & Community Investment Service Locations,Locations of offices associated with the Los Angeles Housing and Community Investment Department which provide services to city residents.,dataset,1,05/21/2014 06:36:00 PM +0000,,05/22/2014 09:35:00 PM +0000,,A Livable and Sustainable City,"family services,income tax assistance,financial planning assistance,educational counseling,family counseling,pre-employment counseling,esl,high school equivalency preparation,computer literacy,tutoring,mentoring,leadership,parenting classes,information referrals,chapter 15 of los angeles municipal code,rso,rent stabilization ordinance,rent control,renter's rights,tenant rights,landlord rights,tenant/landlord law,legal reasons for eviction,just cause evictions,cause evictions,no fault evictions,at-fault evictions,notice to quit based on false and deceptive grounds,illegal rent increases,reduction of housing services,rental unit registration,unit not registered,relocation assistance fees,relocation assistance payment,illegal units,security deposit interest,online rental payments,foreclosure evictions,change of terms of tenancy,ellis act eviction,government order eviction,condominium conversion,resident manager,tenant manager,mobile homes,rac,rent adjustment commission,eligible tenant,qualified tenant,disabled tenant,additional tenant,mom and pop property,owner occupied eviction,loss of parking,loss of laundry facilities,notice to vacate,unlawful detainer (ud),capital improvement,primary renovation,tenant habitability plan,rehabilitation,just and reasonable rent increase,transfer of utilities,public counter,scep,liens,code,garland,billing and collection,headquarter,inspection,complaints,urgent repair program (urp),tenant relocation inspection program (trip),general manager hearing,emergency management,property management training program (pmtp),franchise tax board (ftb),unit count determinations,affordable housing trust fund (ahtf),bonds,lead hazard,homeownership,occupancy monitoring,covenant,housing loans,homebuyer,preservation,at-risk,hopwa,handyworker,homeless,managed pipeline,tax credits,purchase assistance,new generation fund,davis bacon,cra,pay-off,subordinations,residual receipts,commissions,consolidated plan,cdbg,home,esg,housing element,foreclosure,vacancy,land use,residential hotel,environmental review,nsp...",0,HCIDLA OpenData,tdkf-rwnq,HCIDLA.OpenData@lacity.org,,Housing & Community Investment,,Not in Queue,https://data.lacity.org/resource/y9um-c9qj.json,,,,,
